Transaction_ID,Date,Customer_ID,Product_Category,Sales_Amount,Region
TXN-01583,2024-02-22,C-0676,Electronics,37648.0,Phuket 
TXN-01584,2024-06-28,C-0492,Fashion,17036.0,Khon Kaen
TXN-01585,2024-05-18,C-0465,Fashion,2060.0,Phuket 
TXN-01586,2024-12-26,C-0644,Home & Living,14683.0,Chon Buri
TXN-01587,2024-10-20,C-0979,Fashion,22384.0,Khon Kaen
TXN-01588,2024-02-06,C-0276,Home & Living,47682.0,BKK
TXN-01589,2024-06-22,C-0609,Home & Living,21953.0,Chon Buri
TXN-01590,2024-01-26,C-0674,,26108.0,BKK
TXN-01591,2024-08-29,C-0006,Home & Living,11330.0,Khon Kaen
TXN-01592,2024-01-26,C-0338,Electronics,31968.0,Phuket 
TXN-01593,2024/01/28,C-0994,Home & Living,19200.0,Phuket
TXN-01594,2024-07-19,C-0045,,44214.0,Phuket 
TXN-01595,2024-11-01,C-0672,Electronics,16786.0,Bangkok
TXN-01596,2024-11-18,C-0638,Fashion,7529.0,Chonburi
TXN-01597,2024-12-24,C-0974,Home & Living,2544.0,Bangkok
TXN-01598,2024-07-01,C-0464,Sports,1234.0,BKK
TXN-01599,2024-04-11,C-0333,Sports,500.0,Krungthep
TXN-01600,2024-12-09,C-0971,Electronics,25496.0,Chiang Mai
TXN-01601,2024-02-10,C-0750,Fashion,10952.0,Phuket
TXN-01602,2024-08-26,C-0752,Fashion,24620.0,Chon Buri
TXN-01603,2024-02-17,C-0929,Electronics,13003.0,Chon Buri
TXN-01604,2024-12-23,C-0981,Electronics,49117.0,Krungthep
TXN-01605,2024-08-21,C-0817,Home & Living,5487.0,BKK
TXN-01606,2024-11-25,C-0583,Beauty,43336.0,Bangkok
TXN-01607,2024-08-26,C-0133,Electronics,2793.0,Phuket 
TXN-01608,2024-04-24,C-0217,Home & Living,20295.0,Phuket
TXN-01609,2024-11-11,C-0884,Fashion,30445.0,Krungthep
TXN-01610,2024-07-05,C-0050,Home & Living,13912.0,Chon Buri
TXN-01611,2024-12-24,C-0821,Fashion,42227.0,BKK
TXN-01612,2024-06-18,C-0660,Fashion,45184.0,Phuket 
TXN-01613,2024-06-15,C-0290,Beauty,31728.0,Phuket
TXN-01614,2024/01/16,C-0331,Home & Living,7878.0,Krungthep
TXN-01615,2024-02-27,C-0818,Home & Living,15888.0,Chonburi
TXN-01616,2024-08-24,C-0057,Beauty,38496.0,Chiang Mai
TXN-01617,2024-05-24,C-0762,Beauty,18400.0,Phuket 
TXN-01618,2024-11-05,C-0073,Beauty,46563.0,Krungthep
TXN-01619,2024-09-17,C-0561,Sports,4647.0,Chon Buri
TXN-01620,2024-12-31,C-0975,Home & Living,10546.0,Krungthep
TXN-01621,2024-06-15,C-0617,Home & Living,26553.0,BKK
TXN-01622,2024-02-06,C-0391,Beauty,2459.0,Krungthep
TXN-01623,2024-09-29,C-0095,Beauty,28843.0,Chiang Mai
TXN-01624,2024-10-29,C-0409,Sports,27528.0,Khon Kaen
TXN-01625,2024-11-13,C-0262,Beauty,1369.0,Bangkok
TXN-01626,2024-03-22,C-0183,Fashion,3385.0,Phuket 
TXN-01627,2024/07/15,C-0246,Home & Living,18904.0,Chiangmai
TXN-01628,2024-04-16,C-0989,Sports,47611.0,Krungthep
TXN-01629,2024-10-29,C-0790,Fashion,18016.0,Chiang Mai
TXN-01630,2024-08-10,C-0887,Sports,18323.0,Phuket
TXN-01631,2024-06-24,C-0409,Electronics,12825.0,Khon Kaen
TXN-01632,2024-04-30,C-0092,Beauty,29859.0,Phuket 
TXN-01633,2024/12/08,C-0022,Electronics,43110.0,BKK
TXN-01634,2024-12-30,C-0873,Sports,37410.0,Chon Buri
TXN-01635,2024-09-06,C-0214,Electronics,29030.0,BKK
TXN-01636,2024-11-01,C-0167,Home & Living,46568.0,Chiang Mai
TXN-01637,2024/10/11,C-0398,Electronics,15672.0,Chonburi
TXN-01638,2024-08-15,C-0799,Electronics,49162.0,Khon Kaen
TXN-01639,2024/07/26,C-0413,Sports,24357.0,Chonburi
TXN-01640,2024-02-25,C-0292,Home & Living,24571.0,Krungthep
TXN-01641,2024-11-01,C-0663,Electronics,31464.0,Phuket 
TXN-01642,2024-07-13,C-0771,Sports,24962.0,Phuket
TXN-01643,2024-11-26,C-0978,Electronics,24831.0,Khon Kaen
TXN-01644,2024-02-16,C-0670,Sports,35939.0,Chon Buri
TXN-01645,2024-03-12,C-0158,Beauty,48681.0,Chonburi
TXN-01646,2024-11-21,C-0124,Fashion,27173.0,Phuket 
TXN-01647,2024-03-16,C-0306,Home & Living,26831.0,Chonburi
TXN-01648,2024-08-19,C-0503,Electronics,23269.0,Bangkok
TXN-01649,2024-07-18,C-0821,Sports,10175.0,Bangkok
TXN-01650,2024-08-16,C-0443,Electronics,49760.0,Phuket
TXN-01651,2024-12-14,C-0754,Fashion,44783.0,Chiangmai
TXN-01652,2024-06-02,C-0826,Electronics,24114.0,Khon Kaen
TXN-01653,2024-12-13,C-0944,Fashion,6165.0,Bangkok
TXN-01654,2024-08-10,C-0318,Beauty,9520.0,Bangkok
TXN-01655,2024-06-25,C-0926,Sports,24005.0,Phuket 
TXN-01656,25-Oct-24,C-0702,Electronics,30041.0,Krungthep
TXN-01657,2024-09-18,C-0618,Home & Living,45086.0,Chon Buri
TXN-01658,2024-03-06,C-0135,Fashion,3302.0,Krungthep
TXN-01659,2024-02-01,C-0368,Sports,41464.0,Krungthep
TXN-01660,2024-10-08,C-0682,Sports,22890.0,Chiang Mai
TXN-01661,2024-01-01,C-0099,Sports,49310.0,Bangkok
TXN-01662,2024-07-02,C-0853,Fashion,38097.0,Chiang Mai
TXN-01663,2024-05-24,C-0377,Fashion,13988.0,Krungthep
TXN-01664,2024-04-30,C-0525,Fashion,26475.0,Phuket 
TXN-01665,2024-10-29,C-0205,Sports,27958.0,Khon Kaen
TXN-01666,2024-06-11,C-0502,Beauty,33358.0,Chiang Mai
TXN-01667,2024-07-26,C-0457,Electronics,34550.0,Chiang Mai
TXN-01668,2024-10-06,C-0907,Beauty,764.0,Khon Kaen
TXN-01669,2024-03-29,C-0398,Home & Living,36574.0,Chon Buri
TXN-01670,2024-04-06,C-0488,Electronics,11293.0,BKK
TXN-01671,2024-07-03,C-0275,Beauty,45327.0,Bangkok
TXN-01672,2024-03-19,C-0577,Home & Living,22447.0,Bangkok
TXN-01673,2024-12-09,C-0615,Sports,21831.0,Chiang Mai
TXN-01674,2024/01/06,C-0434,Sports,24966.0,Krungthep
TXN-01675,2024-01-09,C-0093,Sports,26384.0,Phuket 
TXN-01676,2024-09-06,C-0775,Home & Living,26242.0,Bangkok
TXN-01677,2024/03/10,C-0433,Beauty,23511.0,Chon Buri
TXN-01678,2024-11-24,C-0831,Beauty,45575.0,Chonburi
TXN-01679,2024-08-21,C-0378,Fashion,7474.0,Chiang Mai
TXN-01680,2024-12-22,C-0629,Sports,42698.0,Chonburi
TXN-01681,2024-08-05,C-0191,Sports,45978.0,Chon Buri
TXN-01682,2024-08-20,C-0445,Electronics,12842.0,Chiang Mai
TXN-01683,2024-10-09,C-0646,Fashion,33563.0,BKK
TXN-01684,2024-07-15,C-0437,Sports,32953.0,Bangkok
TXN-01685,2024-04-05,C-0096,Fashion,5232.0,Chiangmai
TXN-01686,2024-01-04,C-0042,Home & Living,20590.0,Krungthep
TXN-01687,2024-05-01,C-0526,Electronics,27115.0,Phuket
TXN-01688,2024-05-17,C-0350,Beauty,14213.0,Phuket 
TXN-01689,2024-10-06,C-0997,Beauty,6829.0,Khon Kaen
TXN-01690,2024-01-18,C-0475,Fashion,13017.0,Chon Buri
TXN-01691,2024-10-17,C-0693,Sports,2538.0,Chiangmai
TXN-01692,2024-07-07,C-0230,Sports,14071.0,Krungthep
TXN-01693,2024-09-03,C-0664,Home & Living,45096.0,Phuket
TXN-01694,2024-02-10,C-0703,Sports,17109.0,Bangkok
TXN-01695,2024-09-26,C-0731,Sports,8295.0,BKK
TXN-01696,2024-05-23,C-0159,Electronics,23930.0,Khon Kaen
TXN-01697,2024-02-10,C-0954,Fashion,1192.0,Chonburi
TXN-01698,2024/11/08,C-0508,Electronics,20174.0,Chonburi
TXN-01699,2024-08-29,C-0540,Beauty,25070.0,Bangkok
TXN-01700,2024-12-05,C-0645,Fashion,28583.0,Chiangmai
TXN-01701,2024-02-09,C-0663,Fashion,31855.0,Chiangmai
TXN-01702,2024-10-03,C-0538,Fashion,39384.0,Chiangmai
TXN-01703,2024-06-08,C-0086,Beauty,32700.0,Chon Buri
TXN-01704,2024-06-24,C-0298,Beauty,33267.0,Chonburi
TXN-01705,2024-01-06,C-0480,Electronics,2534.0,Krungthep
TXN-01706,2024-09-19,C-0448,Electronics,31537.0,Phuket
TXN-01707,2024-10-20,C-0082,Electronics,25649.0,Bangkok
TXN-01708,2024-08-03,C-0929,Home & Living,6922.0,Chiangmai
TXN-01709,2024-05-30,C-0821,Electronics,38977.0,Phuket
TXN-01710,2024-01-19,C-0490,Home & Living,23506.0,Krungthep
TXN-01711,2024-11-01,C-0308,Beauty,45382.0,Krungthep
TXN-01712,2024-10-15,C-0153,Sports,2290.0,Phuket
TXN-01713,2024-11-18,C-0131,Fashion,32445.0,Chon Buri
TXN-01714,2024-03-27,C-0701,Beauty,6190.0,Phuket
TXN-01715,2024-12-02,C-0925,Fashion,36134.0,BKK
TXN-01716,15-Nov-24,C-0308,Fashion,16581.0,Bangkok
TXN-01717,2024/09/05,C-0862,Sports,47398.0,Phuket 
TXN-01718,2024/09/15,C-0255,Fashion,6660.0,Chiang Mai
TXN-01719,2024-05-22,C-0536,Electronics,49589.0,Chiangmai
TXN-01720,2024-11-11,C-0438,Electronics,40058.0,Chiangmai
TXN-01721,11-May-24,C-0303,Fashion,2750.0,Krungthep
TXN-01722,2024-02-27,C-0583,Home & Living,36716.0,Bangkok
TXN-01723,2024-10-29,C-0049,Sports,30069.0,Phuket
TXN-01724,2024-12-03,C-0565,Electronics,27409.0,Chon Buri
TXN-01725,2024-03-30,C-0079,Sports,45315.0,Chon Buri
TXN-01726,2024-12-24,C-0940,Fashion,44752.0,Chiang Mai
TXN-01727,2024-04-02,C-0047,Beauty,33680.0,Chonburi
TXN-01728,2024-01-17,C-0526,Home & Living,33403.0,Bangkok
TXN-01729,2024-02-13,C-0111,Sports,18505.0,Krungthep
TXN-01730,2024-10-31,C-0523,Electronics,25939.0,Phuket 
TXN-01731,2024-03-19,C-0436,Beauty,35605.0,Phuket 
TXN-01732,2024-07-30,C-0423,Sports,3692.0,Chonburi
TXN-01733,2024-05-01,C-0097,Sports,8211.0,Chiang Mai
TXN-01734,2024-11-22,C-0476,Electronics,32684.0,Khon Kaen
TXN-01735,2024-10-22,C-0677,Electronics,30104.0,Khon Kaen
TXN-01736,2024/06/25,C-0738,Home & Living,11165.0,Khon Kaen
TXN-01737,2024-05-15,C-0583,Home & Living,39895.0,Chiangmai
TXN-01738,2024/02/29,C-0833,Home & Living,7687.0,Khon Kaen
TXN-01739,2024-08-25,C-0260,Home & Living,5534.0,Chiang Mai
TXN-01740,2024-06-03,C-0364,Fashion,32366.0,Phuket
TXN-01741,2024-09-29,C-0261,Electronics,25882.0,BKK
TXN-01742,2024-12-15,C-0600,Fashion,43352.0,BKK
TXN-01743,2024-08-30,C-0084,Sports,25188.0,Phuket
TXN-01744,2024-09-28,C-0788,Beauty,12471.0,Khon Kaen
TXN-01745,2024-01-07,C-0516,Sports,45263.0,BKK
TXN-01746,2024-08-17,C-0017,Electronics,32832.0,Krungthep
TXN-01747,2024-06-10,C-0117,Home & Living,29641.0,Chiang Mai
TXN-01748,2024-12-15,C-0759,Electronics,8108.0,Chiangmai
TXN-01749,2024-02-19,C-0678,Home & Living,9622.0,Phuket 
TXN-01750,2024-11-22,C-0474,Electronics,40162.0,Chiang Mai
TXN-01751,2024-08-09,C-0184,Sports,29211.0,Chiangmai
TXN-01752,2024-11-29,C-0806,Home & Living,46304.0,Bangkok
TXN-01753,2024-06-20,C-0187,Electronics,46926.0,Khon Kaen
TXN-01754,2024-02-20,C-0864,Electronics,45969.0,Phuket
TXN-01755,2024-10-26,C-0403,Sports,36117.0,Chiang Mai
TXN-01756,2024-12-11,C-0047,Electronics,31541.0,Chiang Mai
TXN-01757,2024-12-10,C-0086,Electronics,29092.0,Chon Buri
TXN-01758,2024-04-09,C-0427,Sports,28172.0,Phuket
TXN-01759,2024-12-12,C-0898,Electronics,6217.0,Bangkok
TXN-01760,2024-04-02,C-0722,Beauty,44061.0,Krungthep
TXN-01761,2024-01-06,C-0305,Home & Living,26801.0,Chiang Mai
TXN-01762,04-Feb-24,C-0322,Electronics,16440.0,Khon Kaen
TXN-01763,2024-02-20,C-0602,Sports,9512.0,Krungthep
TXN-01764,2024-12-16,C-0742,Home & Living,11116.0,Khon Kaen
TXN-01765,2024-04-22,C-0466,Home & Living,12741.0,Phuket 
TXN-01766,2024-05-08,C-0776,Fashion,29735.0,BKK
TXN-01767,2024-01-13,C-0687,Electronics,36277.0,Phuket
TXN-01768,2024-01-30,C-0461,Fashion,17736.0,Chiangmai
TXN-01769,2024-12-02,C-0639,Beauty,43508.0,Chiangmai
TXN-01770,2024-04-21,C-0828,Electronics,27583.0,Phuket 
TXN-01771,2024-11-22,C-0272,Electronics,3105.0,Chon Buri
TXN-01772,2024/03/02,C-0350,Beauty,10159.0,BKK
TXN-01773,2024-11-05,C-0990,Beauty,49431.0,Krungthep
TXN-01774,2024-12-02,C-0941,Sports,1233.0,Chiang Mai
TXN-01775,2024-11-27,C-0893,Beauty,33936.0,Khon Kaen
TXN-01776,2024-04-04,C-0830,Sports,7889.0,Khon Kaen
TXN-01777,2024-12-22,C-0192,Home & Living,17925.0,Chiangmai
TXN-01778,2024-05-30,C-0217,Home & Living,1080.0,Chiang Mai
TXN-01779,2024-02-08,C-0190,Electronics,9482.0,Phuket 
TXN-01780,2024-05-21,C-0081,Electronics,16469.0,Chonburi
TXN-01781,2024-12-20,C-0765,Fashion,14495.0,Chonburi
TXN-01782,2024-06-14,C-0619,Sports,31613.0,Chonburi
TXN-01783,2024-02-07,C-0266,Electronics,14532.0,Chon Buri
TXN-01784,2024-02-01,C-0893,Fashion,25918.0,Bangkok
TXN-01785,2024-06-19,C-0690,Electronics,41593.0,Phuket
TXN-01786,2024-05-12,C-0109,Beauty,5147.0,Chon Buri
TXN-01787,2024-05-15,C-0445,Electronics,8820.0,BKK
TXN-01788,2024-02-05,C-0548,Sports,10029.0,Bangkok
TXN-01789,2024-04-12,C-0019,Fashion,4956.0,Phuket
TXN-01790,2024-04-01,C-0006,Fashion,5257.0,Krungthep
TXN-01791,2024-02-25,C-0405,Beauty,16691.0,Chonburi
TXN-01792,2024-08-08,C-0120,Electronics,27599.0,Phuket 
TXN-01793,2024-11-25,C-0014,Sports,24205.0,Bangkok
TXN-01794,2024-08-14,C-0176,Home & Living,17701.0,Chiang Mai
TXN-01795,22-Feb-24,C-0672,Fashion,49807.0,Krungthep
TXN-01796,2024-02-06,C-0489,Home & Living,21503.0,Chonburi
TXN-01797,2024-05-08,C-0472,Sports,2313.0,Chonburi
TXN-01798,2024-01-10,C-0709,Fashion,48111.0,Bangkok
TXN-01799,2024-03-17,C-0415,Home & Living,26109.0,Khon Kaen
TXN-01800,2024-01-01,C-0890,Sports,15227.0,Chiangmai
TXN-01801,2024-12-06,C-0674,Electronics,8844.0,Khon Kaen
TXN-01802,2024-03-18,C-0989,Beauty,33893.0,Chonburi
TXN-01803,2024-07-19,C-0763,Sports,42838.0,Chiang Mai
TXN-01804,2024-09-20,C-0617,Electronics,42137.0,Krungthep
TXN-01805,2024-09-08,C-0744,Fashion,39754.0,Chiangmai
TXN-01806,2024-07-25,C-0499,Sports,33080.0,Phuket 
TXN-01807,2024-02-05,C-0311,Sports,28860.0,Chiang Mai
TXN-01808,2024-01-02,C-0634,Home & Living,27849.0,Phuket
TXN-01809,2024-12-18,C-0833,Fashion,6060.0,Chiangmai
TXN-01810,2024-09-03,C-0998,Fashion,10039.0,Chiangmai
TXN-01811,2024-10-01,C-0632,Beauty,3118.0,Phuket 
TXN-01812,2024-07-02,C-0370,Electronics,26273.0,Phuket
TXN-01813,2024-06-04,C-0708,Electronics,43109.0,Phuket
TXN-01814,2024-11-19,C-0690,Sports,22879.0,Chiang Mai
TXN-01815,2024/11/27,C-0987,Electronics,35580.0,Bangkok
TXN-01816,2024-09-30,C-0707,Sports,20694.0,Phuket
TXN-01817,2024/06/23,C-0692,Electronics,31296.0,Chiang Mai
TXN-01818,2024-08-23,C-0405,Beauty,25803.0,Chiangmai
TXN-01819,2024-05-28,C-0824,Fashion,45618.0,Chon Buri
TXN-01820,2024-03-31,C-0310,Fashion,37212.0,Phuket 
TXN-01821,2024-07-15,C-0090,Sports,40162.0,Phuket
TXN-01822,2024-06-02,C-0129,Home & Living,38116.0,Chiang Mai
TXN-01823,2024-02-24,C-0139,Home & Living,22590.0,Khon Kaen
TXN-01824,2024-07-02,C-0015,Sports,32591.0,Chonburi
TXN-01825,2024-11-19,C-0196,Home & Living,35413.0,Phuket 
TXN-01826,2024-04-07,C-0115,Home & Living,41877.0,Krungthep
TXN-01827,08-Apr-24,C-0836,Sports,41730.0,Phuket
TXN-01828,2024-10-30,C-0017,Electronics,18276.0,Chon Buri
TXN-01829,2024/07/18,C-0713,Sports,39456.0,Phuket 
TXN-01830,2024-10-03,C-0994,Beauty,21016.0,BKK
TXN-01831,2024-09-12,C-0193,Electronics,21744.0,Chiangmai
TXN-01832,2024-08-18,C-0880,Sports,37594.0,Chon Buri
TXN-01833,09-Jan-24,C-0028,Home & Living,20576.0,Chiangmai
TXN-01834,2024-01-29,C-0215,Sports,22454.0,Khon Kaen
TXN-01835,2024-01-22,C-0493,Sports,27470.0,Krungthep
TXN-01836,2024-04-18,C-0665,Sports,39674.0,Khon Kaen
TXN-01837,2024-12-07,C-0149,Beauty,43695.0,Phuket 
TXN-01838,2024-12-13,C-0666,Fashion,40677.0,Khon Kaen
TXN-01839,2024-10-01,C-0248,Electronics,9627.0,Chiang Mai
TXN-01840,2024-10-23,C-0447,Home & Living,45610.0,Phuket 
TXN-01841,06-Feb-24,C-0863,Fashion,45530.0,Phuket
TXN-01842,2024-03-13,C-0642,Home & Living,47202.0,Phuket 
TXN-01843,2024-01-10,C-0879,Beauty,21546.0,BKK
TXN-01844,12-Nov-24,C-0809,Home & Living,30822.0,Krungthep
TXN-01845,2024-12-25,C-0552,Home & Living,11864.0,Bangkok
TXN-01846,2024-01-08,C-0196,Sports,47865.0,BKK
TXN-01847,2024-01-26,C-0089,,42350.0,Khon Kaen
TXN-01848,2024-02-19,C-0309,Home & Living,39699.0,Chon Buri
TXN-01849,2024-03-28,C-0789,Fashion,22610.0,Chiangmai
TXN-01850,2024-02-02,C-0475,Electronics,42933.0,Bangkok
TXN-01851,2024-02-24,C-0152,Beauty,25075.0,Chiangmai
TXN-01852,2024-10-31,C-0486,Home & Living,32241.0,Chon Buri
TXN-01853,2024/04/22,C-0433,Sports,37736.0,Phuket 
TXN-01854,2024-04-13,C-0023,Electronics,22873.0,Krungthep
TXN-01855,2024-12-13,C-0120,Electronics,40213.0,Krungthep
TXN-01856,2024-03-02,C-0171,Sports,8654.0,Chiang Mai
TXN-01857,2024-10-21,C-0925,Electronics,36589.0,Chiangmai
TXN-01858,2024-06-13,C-0157,Home & Living,714.0,Chiangmai
TXN-01859,2024-04-19,C-0757,Home & Living,17199.0,Bangkok
TXN-01860,2024-10-30,C-0720,Beauty,30303.0,Krungthep
TXN-01861,2024-02-02,C-0456,Fashion,36587.0,Chiangmai
TXN-01862,2024-03-13,C-0987,Sports,18659.0,Khon Kaen
TXN-01863,2024-03-27,C-0497,Fashion,28057.0,Krungthep
TXN-01864,2024-10-10,C-0483,Electronics,3841.0,Phuket 
TXN-01865,2024-05-04,C-0021,Sports,41663.0,Phuket
TXN-01866,2024-01-21,C-0881,Sports,39511.0,Bangkok
TXN-01867,2024-11-19,C-0461,Sports,29150.0,BKK
TXN-01868,21-Mar-24,C-0600,Electronics,8327.0,Bangkok
TXN-01869,2024/09/06,C-0249,Home & Living,8555.0,Krungthep
TXN-01870,2024-01-04,C-0207,Electronics,4071.0,Phuket 
TXN-01871,2024-02-15,C-0302,Home & Living,5105.0,Phuket
TXN-01872,2024-10-30,C-0584,Electronics,36445.0,Chiang Mai
TXN-01873,2024-08-01,C-0850,Home & Living,8850.0,Phuket
TXN-01874,2024-08-31,C-0854,Sports,49194.0,Phuket
TXN-01875,2024-04-15,C-0402,Sports,13927.0,Khon Kaen
TXN-01876,2024-05-18,C-0053,Fashion,43773.0,BKK
TXN-01877,2024-07-29,C-0342,Home & Living,1145.0,BKK
TXN-01878,2024-03-30,C-0009,Beauty,41418.0,Phuket
TXN-01879,2024-01-20,C-0106,Beauty,19124.0,Chiang Mai
TXN-01880,2024-09-12,C-0646,Fashion,15605.0,Krungthep
TXN-01881,2024-02-15,C-0868,Sports,40061.0,BKK
TXN-01882,2024-06-03,C-0731,Home & Living,17980.0,Bangkok
TXN-01883,2024-01-03,C-0443,Home & Living,23670.0,BKK
TXN-01884,2024-04-08,C-0426,Home & Living,10442.0,Phuket 
TXN-01885,2024-09-28,C-0869,Fashion,38780.0,Chiangmai
TXN-01886,2024-11-12,C-0508,Home & Living,14909.0,Chiang Mai
TXN-01887,2024-10-03,C-0755,Sports,25618.0,Chonburi
TXN-01888,2024-08-25,C-0593,Sports,40889.0,Krungthep
TXN-01889,2024-12-03,C-0611,Home & Living,,Chon Buri
TXN-01890,2024-01-28,C-0749,Sports,37936.0,Phuket
TXN-01891,2024-03-17,C-0568,Home & Living,18176.0,Chiang Mai
TXN-01892,2024-08-30,C-0298,Beauty,8663.0,Phuket 
TXN-01893,2024-03-22,C-0038,Electronics,27133.0,Phuket
TXN-01894,2024/01/23,C-0500,Fashion,30614.0,Chiang Mai
TXN-01895,2024-07-05,C-0410,Electronics,11873.0,Chon Buri
TXN-01896,2024-08-10,C-0498,Fashion,18815.0,Phuket
TXN-01897,2024-11-11,C-0526,Sports,16148.0,BKK
TXN-01898,20-Aug-24,C-0606,Beauty,29020.0,Chon Buri
TXN-01899,2024-01-27,C-0743,Electronics,39803.0,Krungthep
TXN-01900,2024-03-31,C-0627,Sports,29739.0,Chiangmai
TXN-01901,2024-01-15,C-0958,Sports,7077.0,Chon Buri
TXN-01902,2024/02/29,C-0695,Sports,27273.0,Bangkok
TXN-01903,2024-04-30,C-0927,Home & Living,29501.0,Phuket 
TXN-01904,2024-10-30,C-0837,Sports,25696.0,Chon Buri
TXN-01905,2024-08-02,C-0889,Fashion,49697.0,Phuket 
TXN-01906,2024-12-12,C-0500,Home & Living,35972.0,Chonburi
TXN-01907,2024-04-27,C-0238,Home & Living,13943.0,Khon Kaen
TXN-01908,2024-06-15,C-0732,Electronics,32712.0,Krungthep
TXN-01909,2024-05-01,C-0063,Beauty,34836.0,Chon Buri
TXN-01910,2024-04-12,C-0541,Beauty,1857.0,Chon Buri
TXN-01911,2024/04/22,C-0020,Home & Living,40846.0,Phuket 
TXN-01912,2024-10-26,C-0433,Electronics,29479.0,Chonburi
TXN-01913,2024-08-11,C-0591,Beauty,24942.0,Phuket 
TXN-01914,2024-11-08,C-0324,Beauty,5569.0,Bangkok
TXN-01915,2024-07-17,C-0567,Fashion,46305.0,Phuket
TXN-01916,2024-08-22,C-0066,Fashion,11535.0,Phuket
TXN-01917,2024-11-19,C-0275,Fashion,14074.0,Bangkok
TXN-01918,2024-05-18,C-0915,Beauty,23651.0,BKK
TXN-01919,06-Mar-24,C-0664,Fashion,16803.0,Bangkok
TXN-01920,2024/10/18,C-0428,Home & Living,15631.0,Chon Buri
TXN-01921,2024-03-10,C-0911,Electronics,31283.0,Khon Kaen
TXN-01922,2024-08-26,C-0485,Beauty,45489.0,Phuket 
TXN-01923,2024-03-28,C-0120,Fashion,16495.0,Krungthep
TXN-01924,2024-04-22,C-0507,Fashion,4739.0,Chon Buri
TXN-01925,2024-11-05,C-0638,Beauty,1933.0,Chonburi
TXN-01926,2024-11-22,C-0962,,23121.0,Phuket 
TXN-01927,2024-03-28,C-0662,Home & Living,1843.0,Chonburi
TXN-01928,2024-10-10,C-0356,Beauty,47959.0,Phuket
TXN-01929,2024-02-14,C-0460,Fashion,28296.0,Chonburi
TXN-01930,2024-09-24,C-0715,Beauty,17206.0,Chon Buri
TXN-01931,2024-04-20,C-0447,Fashion,18137.0,BKK
TXN-01932,2024-08-24,C-0022,Fashion,17530.0,Chon Buri
TXN-01933,2024-08-07,C-0166,Sports,11545.0,Phuket 
TXN-01934,2024-05-06,C-0295,Beauty,38870.0,Phuket 
TXN-01935,2024-08-10,C-0744,Beauty,39762.0,Chiang Mai
TXN-01936,2024-10-29,C-0197,Fashion,13326.0,Chiang Mai
TXN-01937,2024-10-20,C-0481,Electronics,25498.0,Chonburi
TXN-01938,2024-08-01,C-0353,Home & Living,15480.0,BKK
TXN-01939,2024-01-21,C-0449,Sports,10904.0,Chiangmai
TXN-01940,15-Sep-24,C-0238,Electronics,46068.0,Phuket 
TXN-01941,2024-09-28,C-0520,Home & Living,16909.0,Phuket 
TXN-01942,2024-12-22,C-0225,Beauty,17221.0,Chiangmai
TXN-01943,2024-08-19,C-0602,Beauty,19712.0,Bangkok
TXN-01944,2024-02-12,C-0931,Beauty,29066.0,Chiangmai
TXN-01945,2024-01-07,C-0702,Fashion,12691.0,Chiang Mai
TXN-01946,2024-07-27,C-0348,Sports,20920.0,BKK
TXN-01947,2024-03-08,C-0944,Sports,4876.0,Phuket
TXN-01948,2024-05-02,C-0617,Electronics,6547.0,Khon Kaen
TXN-01949,16-Feb-24,C-0874,Home & Living,38026.0,Phuket 
TXN-01950,2024-12-08,C-0863,Beauty,49068.0,Krungthep
TXN-01951,2024-12-26,C-0733,Beauty,36409.0,Chiangmai
TXN-01952,2024-10-19,C-0673,Sports,28239.0,Krungthep
TXN-01953,2024-01-13,C-0480,Electronics,15982.0,Chiangmai
TXN-01954,2024-08-25,C-0135,Beauty,,Khon Kaen
TXN-01955,2024-12-26,C-0905,Sports,39994.0,Phuket 
TXN-01956,2024-07-08,C-0301,Sports,4915.0,Phuket
TXN-01957,2024-12-26,C-0741,Beauty,18132.0,Bangkok
TXN-01958,2024/11/17,C-0729,Beauty,12213.0,Chon Buri
TXN-01959,2024-12-19,C-0400,Fashion,30812.0,Chiangmai
TXN-01960,2024-01-17,C-0983,Electronics,24678.0,Chonburi
TXN-01961,2024-05-18,C-0427,Fashion,10508.0,Krungthep
TXN-01962,2024-11-09,C-0854,Home & Living,12742.0,Chiang Mai
TXN-01963,2024-04-16,C-0964,Sports,1073.0,Chon Buri
TXN-01964,2024-02-11,C-0690,Home & Living,11758.0,Chiang Mai
TXN-01965,2024-06-20,C-0669,Electronics,34136.0,Chiangmai
TXN-01966,2024-01-29,C-0753,Beauty,33327.0,Chiangmai
TXN-01967,2024-12-11,C-0369,Fashion,4225.0,Chon Buri
TXN-01968,2024-01-27,C-0816,Home & Living,11444.0,Phuket 
TXN-01969,2024-07-06,C-0484,Electronics,10717.0,Chiangmai
TXN-01970,2024-01-21,C-0819,Home & Living,16354.0,Krungthep
TXN-01971,2024-03-30,C-0995,Fashion,24564.0,Phuket 
TXN-01972,2024/12/26,C-0865,Sports,18802.0,Phuket
TXN-01973,2024-12-29,C-0166,Electronics,30315.0,Chon Buri
TXN-01974,2024-03-11,C-0637,Electronics,7700.0,Chon Buri
TXN-01975,2024-05-02,C-0213,Sports,11122.0,Krungthep
TXN-01976,2024-11-28,C-0290,Fashion,49947.0,Phuket 
TXN-01977,2024-10-24,C-0708,,25234.0,Chiangmai
TXN-01978,2024-12-25,C-0768,Electronics,19322.0,Phuket
